lambda (nm), E(eV), Cext [nm^2], Csca [nm^2]
611.,2.0306062193126024,117.36643058878556,11.565635715288956
612.,2.0272882352941175,114.25419429909152,11.381566342593441
613.,2.0239810766721043,111.24998648903666,11.202049289299369
614.,2.020684690553746,108.3492206189446,11.026947497095716
615.,2.0173990243902438,105.54751461587159,10.856128246585957
616.,2.0141240259740263,102.84068159160121,10.689463052677876
617.,2.0108596434359804,100.22472093225247,10.52682755734569
618.,2.0076058252427185,97.63422644525797,10.370915054548432
619.,2.0043625201938613,95.10524859404494,10.219637541884486
620.,2.001129677419355,92.656775674813,10.071844256628491
621.,1.9979072463768115,90.28586578705074,9.927422661646812
622.,1.9946951768488745,87.98970849927704,9.786264767158904
623.,1.99149341894061,85.76561804387302,9.648266915588714
624.,1.988301923076923,83.61102690549572,9.513329577804946
625.,1.9851206399999999,81.52347977823686,9.381357160102114
626.,1.981949520766773,79.50062786834826,9.252257821311513
627.,1.9787885167464117,77.54022352092363,9.12594329946835
628.,1.9756375796178345,75.64011515034635,9.002328747493133
629.,1.9724966613672497,73.79824245567464,8.881332577378847
630.,1.9693657142857142,72.01263190337781,8.76287631240476
631.,1.9662446909667195,70.28139246100267,8.646884446926071
632.,1.9631335443037974,68.60271156643498,8.53328431331515
633.,1.9600322274881516,66.97485131842059,8.422005955655504
634.,1.956940694006309,65.39614487496763,8.312982009812737
635.,1.9538588976377953,63.86499304710193,8.2061475895293
636.,1.9507867924528302,62.37986107628132,8.101440178210366
637.,1.947724332810047,60.9392755845222,7.9987995260878835
638.,1.944671473354232,59.541821687003505,7.8981675524684825
639.,1.9416281690140844,58.18614025755847,7.799488252787402
640.,1.938594375,56.87092533810098,7.702707610208028
641.,1.9355700468018722,55.594921683575805,7.607773511520637
642.,1.9325551401869157,54.356922434578564,7.5146356671091405
643.,1.9295496111975117,53.155766910273144,7.423245534767841
644.,1.926553416149068,51.99033851470271,7.333556247162363
645.,1.923566511627907,50.85956275002109,7.245522542741637
646.,1.920588854489164,49.76240533057678,7.159100699918116
647.,1.917620401854714,48.69787039214992,7.074248474344488
648.,1.914661111111111,47.66499879100704,6.990925039124564
649.,1.91171093990755,46.662866487752275,6.909090927805481
650.,1.9087698461538463,45.69058301126974,6.82870798000693
651.,1.9058377880184332,44.74728999833305,6.749739289551419
652.,1.9029147239263804,43.83215980472624,6.672149154966825
653.,1.9000006125574271,42.94439418395094,6.59590303224047
654.,1.8970954128440367,42.08322302998369,6.520967489709627
655.,1.8941990839694656,41.24790318028362,6.4473101649810465
656.,1.8913115853658538,40.437717276270654,6.3748997237766805
657.,1.8884328767123286,39.65197267786546,6.303705820609686
658.,1.8855629179331306,38.89000042935397,6.233699061199117
659.,1.8827016691957512,38.151154273847396,6.164850966537347
660.,1.879849090909091,37.437853155782875,6.097106489342147
661.,1.877005143721634,36.800202915011766,6.029987309307406
662.,1.8741697885196373,36.18252938568342,5.963969036918958
663.,1.8713429864253395,35.58412362262026,5.899027041885349
664.,1.868524698795181,35.00430229299607,5.835137369519455
665.,1.8657148872180451,34.442406665411866,5.772276720051135
666.,1.8629135135135135,33.89780164214458,5.710422428580888
667.,1.860120539730135,33.36987483264798,5.649552445658579
668.,1.8573359281437125,32.85803566645632,5.589645318470412
669.,1.8545596412556056,32.36171454373389,5.530680172618302
670.,1.8517916417910447,31.880362021787697,5.472636694475078
671.,1.8490318926974665,31.413448035938796,5.415495114099383
672.,1.846280357142857,30.960461153217803,5.359236188694307
673.,1.8435369985141157,30.52090785742185,5.3038411865938855
674.,1.8408017804154304,30.09431186413758,5.249291871761849
675.,1.8380746666666665,29.680213464393862,5.1955704887872995
676.,1.835355621301775,29.27816889567562,5.14265974836223
677.,1.8326446085672086,28.88774973908034,5.090542813226029
678.,1.829941592920354,28.508542341463112,5.039203284562525
679.,1.8272465390279824,28.140147261461316,4.9886251888355195
680.,1.824559411764706,27.782178738345653,4.938792965048707
681.,1.8218801762114536,27.43426418269032,4.889691452416669
682.,1.8192087976539588,27.096043687902576,4.841305878433808
683.,1.816545241581259,26.767169561695173,4.7936218473281444
684.,1.8138894736842104,26.447305876627677,4.746625328887879
685.,1.8112414598540143,26.136128038881317,4.700302647648128
686.,1.808601166180758,25.833322374474054,4.654640472426466
687.,1.8059685589519652,25.53858573215203,4.609625806195498
688.,1.8033436046511628,25.251625102238457,4.565245976281502
689.,1.8007262699564586,24.972157250743365,4.521488624878361
690.,1.7981165217391304,24.699908368075242,4.478341699866155
691.,1.7955143270622285,24.434613731727794,4.435793445924468
692.,1.7929196531791907,24.176017382336354,4.39383239593052
693.,1.7903324675324674,23.923871812532294,4.3524473626325175
694.,1.7877527377521611,23.677937668048557,4.311627430589141
695.,1.7851804316546762,23.437983460550623,4.271361948366229
696.,1.7826155172413793,23.203785291695947,4.231640520981839
697.,1.7800579626972741,22.9751265879442,4.192453002591738
698.,1.777507736389685,22.751797845663834,4.153789489406797
699.,1.7749648068669528,22.533596386099155,4.1156403128348416
700.,1.7724291428571428,22.32032611978388,4.0779960328392155
701.,1.7699007132667617,22.111797320004406,4.04084743150686
702.,1.7673794871794872,21.907826404933314,4.004185506818822
703.,1.7648654338549077,21.708235728072207,3.968001466616406
704.,1.7623585227272727,21.512853376658263,3.932286722756402
705.,1.7598587234042555,21.32034748497929,3.897031179098158
706.,1.7573660056657225,21.11246320879722,3.8622002804969062
707.,1.7548803394625176,20.90865774162885,3.8278148480257537
708.,1.7524016949152543,20.70882466708971,3.7938671152336534
709.,1.749930042313117,20.512860519709914,3.76034948878498
710.,1.7474653521126762,20.320664693454464,3.7272545437953255
711.,1.7450075949367088,20.132139353433782,3.694575019313237
712.,1.7425567415730336,19.94718935068155,3.662303813942885
713.,1.740112762973352,19.765722139881706,3.630433981602428
714.,1.7376756302521008,19.587647699931082,3.5989587274135557
715.,1.7352453146853146,19.412878457229667,3.567871403717433
716.,1.7328217877094974,19.241329211594092,3.5371655062129084
717.,1.7304050209205022,19.07291706469505,3.506834670212313
718.,1.7279949860724233,18.907561350923604,3.47687266701131
719.,1.725591655076495,18.745183570594005,3.4472734003684122
720.,1.723195,18.585707325396402,3.418030903090719
721.,1.7208049930651874,18.429058256014425,3.389139333722064
722.,1.7184216066481997,18.275163981828314,3.3605929733301974
723.,1.7160448132780084,18.123954042624348,3.332386222389629
724.,1.713674585635359,17.975359842238163,3.304513597756761
725.,1.7113108965517239,17.829314594060435,3.27696972973452
726.,1.7089537190082644,17.685753268335482,3.249749359223146
727.,1.7066030261348006,17.544612541188382,3.2228473349544426
728.,1.7042587912087914,17.405830745318294,3.1962586108068436
729.,1.7019209876543209,17.269347822295096,3.169978243198211
730.,1.699589589041096,17.135105276404516,3.144001388554328
731.,1.6972645690834474,17.00304612998315,3.1183233008501383
732.,1.6949459016393442,16.87311488019218,3.092939329221668
733.,1.6926335607094134,16.74525745717683,3.0678449156461394
734.,1.6903275204359673,16.619421183563244,3.043035592688205
735.,1.6880277551020408,16.49555473524433,3.0185069813099727
736.,1.6857342391304346,16.37360810341001,2.994254788743034
737.,1.683446947082768,16.253532557777564,2.9702748064202042
738.,1.6811658536585365,16.135280610979358,2.946562907965367
739.,1.6788909336941815,16.018805984068656,2.923115047239284
740.,1.6766221621621622,15.904063573103755,2.8999272564397907
741.,1.6743595141700405,15.791009416773193,2.876995644254664
742.,1.672102964959569,15.679600665025779,2.854316394065332
743.,1.6698524899057874,15.56979554867107,2.831885762199973
744.,1.667608064516129,15.461553349917127,2.8097000762344937
745.,1.6653696644295302,15.354834373812594,2.787755733339671
746.,1.6631372654155496,15.249599920563552,2.7660491986734
747.,1.660910843373494,15.145812258693807,2.7445770038162087
748.,1.6586903743315506,15.043434599021692,2.7233357452490914
749.,1.6564758344459278,14.942431069424266,2.7023220828721337
750.,1.6542672,14.842766690363517,2.681532738562744
